8000 8000 3200 1600
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
78280 60760 34560 24600
8000 8000 3200 3200
25600 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
33120 33120 7160 24360
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
78280 60760 34560 24600
8000 8000 3200 3200
8000 8000 3200 3200
25600 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
78280 60760 34560 24600
8000 8000 3200 3200
33040 33040 7160 24280
25600 8000 3200 3200
33080 8000 3200 3200
8000 8000 3200 3200
33000 8000 3200 3200
8000 8000 3200 3200
33040 33040 3200 28240
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
78280 60760 34560 24600
8000 8000 3200 3200
8000 8000 3200 3200
25600 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
33120 33120 7160 24360
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
78280 60760 34560 24600
8000 8000 3200 3200
8000 8000 3200 3200
25600 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
78280 60760 34560 24600
8000 8000 3200 3200
33040 33040 7160 24280
25600 8000 3200 3200
33080 8000 3200 3200
8000 8000 3200 3200
33000 8000 3200 3200
8000 8000 3200 3200
33040 33040 3200 28240
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
78280 60760 34560 24600
15360 15360 3200 10560
24960 24960 3200 20160
32960 15360 3200 10560
19720 19720 3200 14920
417925800 420302360 3200 422128320
1276845640 1274469080 3200 1272635760
1455949560 1456697780 3200 1456778960
1790663800 1789915580 3200 1789822560
274822000 274802160 3200 274797360
19520 13760 6720 5440
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
33120 33120 7160 24360
8000 8000 3200 3200
8000 8000 3200 3200
57840 102400 3200 53040
78280 98320 34560 24600
15360 15360 3200 10560
45840 26760 3200 21960
34960 17360 3200 7880
243400 287400 3200 153360
175080 104280 38720 62920
73520 40720 8960 30160
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
14768440 14742760 7366640 7374520
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
78280 60760 34560 24600
8000 8000 3200 3200
33040 33040 7160 24280
25600 8000 3200 3200
33080 8000 3200 3200
49240 49240 30760 16880
35240 10240 3200 5440
104960 104960 93120 10240
33040 33040 3200 28240
8000 8000 3200 3200
8000 8000 3200 3200
13360 13360 3200 8560
10240 10240 5440 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
96000 78480 52280 24600
102240 102240 97440 3200
10240 10240 5440 3200
25600 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
111600 111600 106800 3200
26400 26400 14240 10560
47720 47720 5440 40680
10240 10240 3200 5440
197548400 197549600 75000 197473000
661334520 661334520 5440 661328520
645363320 645362120 3200 645356280
738540720 738540720 3200 738535920
363265640 363265640 3200 363260840
10240 10240 3200 5440
161400 161400 135440 24360
7420960 7420960 116120 7303240
12480 12480 5440 5440
8000 8000 3200 3200
60800 43280 17080 24600
27400 27400 22600 3200
8000 8000 3200 3200
25600 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
80200 62680 36480 24600
33040 33040 7160 24280
25600 8000 3200 3200
33080 8000 3200 3200
8000 8000 3200 3200
61880 8000 3200 3200
1069313440 1489942680 665018040 404296040
1523327760 2326300600 800156720 723206200
1807488560 2711218560 905686320 901763880
753837400 1226948480 175988040 577819800
8000 8000 3200 3200
8000 8000 3200 3200
