8000 8000 3200 1600
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
228800 243520 81280 87040
466015760 497405840 158254000 156724680
637775200 660727900 212832360 211811920
709144080 699742620 225908200 227657400
673218640 673518520 216171520 215406400
712570200 689796040 225288760 224520480
685318320 684897600 210679560 212110000
722092320 724924120 231431960 239329720
748680760 761857840 257120480 247810760
666890120 737104720 238816880 246919280
691704600 724941760 236766800 237025120
705103560 729506520 241391960 234199360
742487000 728408900 235155720 233826040
635469280 672994940 209377440 205694240
694119080 683489880 219009280 215976720
673180280 693386040 217680800 220518520
703424420 710700360 228218200 228761320
679287740 697189920 220661160 222384800
675725200 696201960 220504360 222156440
690874320 695883040 224074520 219991440
688131840 692334340 224533560 217337520
670834280 698816580 221566040 221165520
710419800 727724920 238735960 234583160
713054920 737673080 221171960 226738440
764958080 750831400 253239240 252542880
731032400 778605020 246557880 239505920
724510040 770014020 235093120 237263360
702343040 747509320 238332160 238478160
720333960 734157480 239343640 240943160
756259900 730371760 250078640 243269560
710869220 716318720 229570440 233008960
663489560 728451800 232779240 238104680
712679840 725682780 236035800 234134040
747363600 741895460 246827520 245412000
748450640 760701840 255144320 252535560
720565240 763594240 252212880 255659240
685224080 742629360 245116800 244582400
743939060 736489240 243890200 239515080
757795180 770811080 252187000 252866680
758110360 763796380 255853000 254036120
746926760 764673820 253015700 256741840
717102120 750875160 249625100 250643880
723683600 762109000 253597040 256169860
766788400 760048400 253839000 253518540
763944480 763523540 260536920 253396600
764765200 771432540 255660160 262582240
761435760 765247880 255095000 259087440
665754200 706370560 229330360 220905840
752243440 741193500 237824560 246808640
722179120 727087060 233565520 237818840
718729080 722557560 236600040 234043680
725979440 729613680 240193480 237706400
723242000 718751720 238587880 233094080
729255420 745582800 248843000 249415120
764506900 763135120 256521200 255546600
720925360 748548300 243415720 253581520
707683160 746004580 244734120 249512520
744429800 757155080 255893440 245746080
718930560 695332040 246727800 246432560
708702120 602456800 233490320 229950120
725035880 593436000 240303680 234312520
576018260 374118480 184241720 189898400
624934380 442975400 218109600 224824840
447230080 341238680 172371000 168861560
265760840 186013960 92125760 93860600
87469080 58992840 28993400 29997840
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
25792440 5049520 2598200 2447400
555302560 459975380 181134840 172201360
716207360 703509660 246504840 249739080
765610480 810088360 270688240 274555920
744832920 814905760 266942720 255412440
779504440 836455560 264685960 269318040
746600460 792894640 247505040 241362480
755246260 776289480 246166200 241763640
737378840 755550520 229727840 232874880
766607920 808920360 257010760 258818520
767300680 815711000 268701760 269665480
788967000 809669400 269123560 270107200
766927360 770259040 260399080 252691040
749110140 795890680 265285520 268057600
784451180 801961520 276627360 272649320
732408960 782509960 254305200 256141520
785160300 776749440 251785360 249142880
712093700 794227520 243508880 248109680
748756520 781096200 238836440 239472400
749356800 789489840 243036400 241570600
755669200 816071240 258988040 259186720
790933280 865485640 284399680 283517600
751000760 845792600 271723480 269218040
754493400 812683000 258214520 253472360
776435520 785229600 265546760 263316760
739608720 790681440 260024360 263350840
733501680 768086960 253478040 247346680
728875360 804544920 255422280 254921040
758434760 817204420 259926320 266325280
794965040 850351180 282260800 279910240
792565000 857517000 285086000 278034360
746210680 788584480 266495120 263651640
760177480 808159040 256178080 258790880
737638360 781358720 243717200 245471960
773131900 818916920 258438000 259642480
704656420 765364700 226440640 223989240
741253160 768919760 247100360 241356360
720854920 815460780 256146280 259891320
743154080 765632600 255943200 253535120
754205040 818960040 266408040 259220080
743133240 812623440 265989480 264706160
734652120 805257600 259380400 252350200
761930280 797779160 254871040 264657840
740927300 832223600 258725840 261104760
742818940 824992280 257729480 259812120
732703640 789952440 243334040 243547040
739046400 809799260 253090520 252997960
701195880 787233940 241783640 241374840
747761140 805253920 263496760 257974840
792302860 780763480 287425280 286189040
768163200 784442620 272267440 269753920
745481800 739671900 251950080 254542240
742252480 746569000 245889600 247488960
685241080 657976040 228105720 227597280
693040640 637699440 238647360 234051520
635451840 482194040 213466500 209879440
592877480 347666840 174292100 173228440
551836760 318027640 158007560 160116640
514069200 297142800 145599720 151516840
444766920 223081840 114568080 108552560
398739280 157060600 76975760 79966720
355316240 111839440 55493400 56393520
299248240 98641320 49978840 48660840
297530000 100978320 50011080 50942440
244754440 107444440 53101200 54339040
73048720 38739680 19886000 18828840
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
