8000 8000 3200 1600
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
6766280 10386240 4074800 2705120
467649680 608431160 258348640 97618840
719464040 844701920 366313920 127809000
764267880 771439720 371910280 130538440
780602520 801861520 377535280 131769000
780571480 791335320 381894120 132933840
770702620 802282760 381766480 136100760
757624020 813800560 384395240 139320760
760844360 810606120 390347120 136205520
805786040 814648280 387329280 137592920
765794680 776941120 385746480 131247240
742787760 786261160 384796800 135789520
812829840 795569280 389432800 136100640
803380720 774857440 392400800 127673240
776106640 734180320 386610360 123863120
760168080 707528760 359198920 121684200
725192160 732632880 375953000 123831080
751146160 766165880 400428040 124424600
774939800 734248720 378741240 118989160
788555640 766258480 407470840 124434520
741502440 710306120 353979480 122831880
781179280 759329880 392813000 128490760
722224120 729396280 370885720 121658840
751259280 727653240 368477760 124518560
761047560 729433680 368894520 124024520
762913120 753543200 395328200 122679320
748202640 747506680 377598200 120236640
740401860 804659920 398903600 139505280
746550700 742352440 388485120 120891960
770663040 760641560 388053080 129678560
748539160 774861280 364746440 131313160
742320320 764321880 360816720 128264360
805741600 829094880 424829880 141231320
810895160 833234440 425169960 145092000
788736200 806570520 402508720 141448280
797660240 844835240 436852520 147704280
760206980 746876160 378370440 126350920
716061580 712978800 357810680 118527440
730743600 698534640 347945080 115759960
766693120 748770480 387337160 120349520
775015280 745389800 388613440 123744920
769278920 767880760 397311840 127166280
701800920 760343160 382105080 114154280
785030480 768151600 413184360 120724760
721070120 777608720 418968240 123290880
721286400 779657760 422722720 126251480
738834440 778867760 416976400 129704720
744829240 771649800 417783520 125915800
727312440 765281480 410914920 123555520
723001840 767189720 416318680 125205000
711036280 730114560 381145400 121527080
674317120 686456560 339581800 117519280
680835640 694698320 346641480 116993240
726087080 701943680 351718000 120224680
719448480 695933320 345668120 120415120
707555640 714190840 350269200 122380400
657938820 682706520 330674800 121239400
672103140 683801640 348149120 131425520
630069520 674626000 321764520 108343640
506045820 471782000 217740560 71110520
440664180 331305120 159343560 64771760
309667280 195743760 66511280 38363880
209737600 8000 3200 3200
183804220 8000 3200 3200
71632940 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
8000 8000 3200 3200
47657240 53409880 29513560 18262080
478503760 547080320 266835200 103599600
638813720 670014000 321098840 115577760
674372880 749757440 361982920 122339040
664507840 753261160 361679960 123824720
691298600 753435640 376837960 128059480
706352120 772086080 383519120 131223400
725322960 806141200 399147960 132028680
698728160 749969400 382069000 123273600
707867760 749653960 382344040 127110280
729707280 764403920 390516840 129781720
715097000 754770160 393642400 125487520
717020280 752840240 396888560 126851360
723954360 756816360 400759440 126484240
752914020 780045680 406858440 136765560
719416740 765623280 395965240 131983400
719749140 761163120 387881360 134540200
727043300 790969600 404578640 141181680
767971920 825281000 417867000 149956480
783652720 827455160 423062160 140805200
747727760 810294040 395544320 136454160
698061800 751073740 352333600 126994480
697679080 759719620 381389680 119918280
682186760 769860400 371885800 117130480
741784200 810281920 402671480 130372560
762677600 820837480 408232880 134478160
741357840 802049760 403353480 135255920
710540060 745789640 379340600 123885720
687099100 693547000 364231640 112447280
718988640 762547620 389110960 120330840
714747840 767720760 386965080 123366160
698316600 763307220 378592200 123978600
696987320 769619600 383064320 121430960
693735940 771536360 381637040 124513240
688279700 769112680 380419720 121322120
710949640 760323520 380705080 126217960
711355000 736061520 370990200 122866920
736008060 743794760 357583520 116106200
774882160 791889800 407135640 137434200
705635420 731094760 384428720 122070160
719006340 747711440 391612720 129750920
748786340 771323480 383853200 134929480
755267920 774701440 399073120 136323040
721889540 735008160 368079280 130613200
721590260 755468400 386875240 132457880
743025920 778339440 403148440 135300040
755766680 783675140 410502680 134587240
769372720 783806100 409583920 135194320
799533200 704766560 342110160 125932720
727309480 689848280 328121600 123765240
736026060 694482380 329692640 127315080
722675380 619223580 313446320 102633640
767262240 690681800 332653560 120431760
715759000 667612720 309694120 120069840
693003960 651001640 309641600 110116080
695230520 637416520 308881480 112782880
766004900 671771760 344538720 114784480
675781620 606371160 309612960 94473200
660093240 613970560 312209600 88939720
588295680 575821840 285661800 68423600
551158920 512277360 252063160 58220560
442433680 335219160 139389840 48067640
390725240 215668120 122399640 44444960
303093800 75910760 41677360 20331640
277981880 10020920 5945960 4104720
236666080 8000 3200 3200
228148400 8000 3200 3200
84167600 8000 3200 3200
45282920 8000 3200 3200
10619480 8000 3200 3200
23313760 8000 3200 3200
32119760 8000 3200 3200
